length_url,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,status,url_numeric_domain,url_numeric_path_length,url_numeric_num_subdomains,url_numeric_has_ip,url_numeric_has_special_chars
51,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,5640,23,1,0,0
40,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,4735,19,1,0,1
32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1337,1,1,0,0
35,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3907,1,2,0,0
126,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
52,3,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,0,8051,18,1,0,0
124,3,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1202,12,1,0,0
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4700,1,1,0,0
69,4,0,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,1,0,0,3015,19,1,0,0
126,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4456,3,1,0,0
64,5,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3862,21,3,1,0
38,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1000,18,0,0,0
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3190,1,1,0,0
66,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5915,43,1,0,1
49,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3350,28,1,0,0
27,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1561,0,1,0,0
37,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7574,1,1,0,0
102,3,1,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,1,0,0,0,5631,80,1,0,1
43,1,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,1,1758,26,0,0,0
41,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3268,17,1,0,1
238,2,0,0,1,2,0,3,1,0,0,8,0,1,0,2,0,0,0,0,0,1,2165,49,0,0,0
37,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3579,12,0,0,0
53,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2557,33,1,0,0
42,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3502,18,1,0,0
326,6,6,1,1,5,0,5,0,0,0,4,0,1,0,0,6,0,0,1,0,1,3900,16,1,0,0
20,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2515,0,1,0,0
55,3,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,7969,30,1,1,0
34,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1432,18,0,0,0
127,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
63,2,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,1430,40,0,0,1
43,3,0,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,0,1315,19,1,0,0
32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4515,1,1,0,0
46,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,7649,21,1,0,0
64,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,7939,39,1,0,1
44,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2024,12,3,0,0
47,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,5072,19,1,0,0
48,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2426,14,1,1,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,6705,1,1,0,0
36,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3444,11,0,1,0
58,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,4555,35,1,0,1
30,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,556,0,1,0,0
105,3,1,0,1,0,0,1,1,0,0,7,0,1,0,0,0,0,0,0,0,1,846,52,1,0,1
24,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5858,1,1,0,0
37,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,8214,9,1,1,0
54,3,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,1,0,0,0,6505,28,1,0,0
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7805,1,1,0,0
67,2,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,6694,47,1,0,1
157,4,5,1,0,2,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,1,7137,129,1,0,1
78,3,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6283,39,1,0,1
87,4,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2759,48,2,0,1
24,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,5799,0,1,0,0
213,3,0,0,1,2,0,3,1,0,0,5,0,1,0,0,0,0,0,0,0,1,1747,24,1,0,0
56,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,8183,1,3,1,0
58,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1,6312,33,1,0,0
30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4904,1,1,0,0
100,3,1,0,0,0,0,0,5,0,0,7,0,1,0,0,0,0,1,0,0,0,5470,69,1,0,1
83,2,8,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,5257,54,1,0,1
46,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7526,16,1,0,1
164,3,1,0,1,1,0,2,1,0,0,8,0,1,0,0,0,0,1,0,0,1,5659,54,1,0,1
41,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,160,9,1,1,0
45,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5649,19,1,1,0
39,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,160,7,1,1,0
43,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5083,10,1,0,0
60,1,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,262,32,0,0,1
907,6,10,0,1,3,0,4,5,0,0,7,0,1,0,3,0,0,0,0,0,1,677,39,1,0,1
32,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4150,1,2,1,0
88,5,0,1,1,0,0,2,0,0,0,6,0,1,0,0,0,0,1,0,0,1,5900,24,1,0,0
24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6358,1,1,0,0
59,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,7429,33,1,0,1
30,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2304,8,0,0,1
48,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,5569,16,2,0,0
49,3,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,1,6191,19,1,0,0
43,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,160,11,1,1,0
35,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1379,1,1,0,0
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7031,1,1,0,0
88,3,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5312,60,2,0,1
22,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,982,0,0,0,0
61,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,1,5318,38,1,0,0
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2267,1,1,1,0
60,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1194,36,1,0,0
43,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,1,7911,17,1,0,0
77,2,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,0,0,5030,50,1,0,1
30,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,2649,7,0,1,0
33,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,720,11,1,0,0
15,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,121,4,0,1,0
45,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,6885,20,1,0,0
52,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7127,7,1,0,0
116,4,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,1,3395,19,3,0,0
51,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1971,20,0,0,0
43,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5248,18,1,0,0
27,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,8190,1,1,0,0
78,5,3,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,3377,27,3,0,1
122,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,1,7321,20,4,0,0
21,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4986,1,1,0,0
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,8185,1,1,1,0
111,2,1,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,0,1,2417,80,1,1,1
79,3,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,3008,50,1,0,1
82,2,0,0,0,0,0,1,2,0,0,6,0,1,0,0,0,0,1,0,0,0,6923,59,1,0,1
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6735,1,1,0,0
45,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5188,21,1,0,0
128,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1790,107,0,1,1
73,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1788,37,1,1,1
51,5,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,6921,17,2,0,0
42,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,6077,23,1,0,0
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4041,1,1,1,0
62,4,0,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4219,10,1,1,0
75,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,3357,33,1,0,1
41,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1318,16,1,0,0
81,3,0,0,0,0,0,0,4,0,2,4,0,1,0,0,0,0,1,0,0,0,7421,57,1,0,0
56,3,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,1,4537,30,1,0,0
77,1,0,0,1,1,0,1,0,0,0,5,0,1,0,1,0,0,0,0,0,1,3116,12,0,0,0
84,2,1,0,1,0,0,1,1,0,0,6,0,1,0,0,0,0,0,0,0,1,1194,46,1,0,1
50,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,3898,25,1,0,0
31,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7973,1,1,0,0
127,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,1,3701,19,3,0,0
77,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3442,47,0,0,0
55,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,5435,20,1,0,1
35,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1813,7,1,1,0
30,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,658,0,1,1,0
41,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,1636,23,0,0,1
94,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,4093,59,2,0,0
37,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8105,8,1,0,0
38,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,762,18,0,0,1
55,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,4753,25,1,0,1
52,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6473,17,1,1,1
43,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1310,17,2,0,1
47,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2141,26,0,0,1
31,2,0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,2895,1,1,1,0
20,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3302,0,1,0,0
40,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,497,1,2,0,0
22,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,70,0,1,1,0
23,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3264,1,1,0,0
38,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5248,13,1,0,0
54,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1426,32,1,0,0
39,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3512,1,1,0,0
50,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8024,28,1,0,1
25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7979,1,1,0,0
28,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,3581,0,1,1,0
74,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,3143,48,0,0,1
39,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,336,14,0,0,0
22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5986,1,1,0,0
31,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,6866,4,1,0,0
58,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5642,31,1,0,1
50,1,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,4257,27,0,0,0
33,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1812,1,1,0,0
30,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,5938,13,1,0,0
32,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,1,2043,10,1,0,0
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4108,13,0,0,0
64,2,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,1,0,0,0,5252,43,1,0,0
41,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,148,1,1,1,0
87,7,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,1,7509,62,2,0,0
76,4,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3287,20,2,1,0
54,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2019,20,1,0,0
31,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3055,10,0,0,0
70,2,0,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,1,728,41,0,0,0
113,5,1,1,1,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,1,3651,61,0,0,1
30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4439,1,1,0,0
92,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,1,2450,63,1,0,1
51,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,4374,33,1,0,1
42,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7204,9,1,0,0
32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,6375,1,1,0,0
77,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,3442,47,0,0,0
45,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6985,17,1,0,1
30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4252,4,1,0,0
48,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1181,24,1,0,1
74,3,0,0,0,0,0,0,2,1,0,8,0,1,0,0,0,0,0,0,0,1,2764,53,1,0,0
74,2,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7120,53,1,0,1
25,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4302,1,1,1,0
47,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3786,11,1,0,0
32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,8167,14,0,0,0
48,2,3,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2924,1,1,0,0
74,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,421,33,1,0,0
51,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,4111,1,2,1,0
56,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,1,1,0,0,8026,33,1,0,0
29,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2873,1,1,1,0
48,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5266,24,1,0,0
46,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,8024,24,1,0,1
169,1,1,0,1,2,0,5,0,0,4,7,0,1,0,0,0,0,0,0,0,1,2656,60,0,0,1
38,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,8105,9,1,0,1
47,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,7032,19,1,0,1
108,3,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1,2705,80,0,0,0
26,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4708,1,1,0,0
84,3,0,0,1,2,0,3,2,0,3,3,0,1,0,2,0,0,0,1,0,1,4120,9,0,0,0
55,2,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,1315,31,1,0,0
39,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2787,1,1,1,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,573,1,1,0,0
16,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2493,1,0,0,0
44,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2819,16,1,0,0
29,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1036,11,0,0,0
27,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6591,1,1,0,0
40,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,2376,9,1,0,0
28,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6947,1,1,0,0
30,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,603,1,1,1,0
125,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,1,3701,20,3,0,0
21,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2808,2,0,0,0
248,2,0,0,1,2,0,2,1,0,0,6,0,1,0,20,0,0,0,0,0,1,4097,58,0,0,0
40,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3636,4,0,0,0
64,2,3,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,6766,35,1,0,1
77,2,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3363,43,1,0,1
43,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,160,10,1,1,0
62,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,4736,36,1,0,0
32,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3219,7,0,0,0
18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7875,1,1,0,0
95,3,1,0,1,0,0,1,1,0,0,8,0,1,0,0,0,0,0,0,0,1,1979,58,1,0,1
49,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,116,11,2,1,0
98,2,13,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,7120,77,1,0,1
268,7,1,0,1,3,0,4,1,0,0,8,0,1,0,0,3,0,1,0,0,1,4430,66,1,1,0
101,4,1,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,1,2581,4,1,0,0
21,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3511,1,0,1,0
24,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6889,1,1,0,0
37,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1315,13,1,0,0
246,2,0,0,1,2,0,3,1,0,0,8,0,1,0,4,0,0,0,0,0,1,2165,49,0,0,0
77,2,0,0,1,2,0,3,0,0,0,5,0,1,0,0,0,0,1,0,0,1,5216,22,1,0,0
39,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1801,6,2,0,0
33,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5508,9,1,0,0
33,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,4082,0,1,0,0
34,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,2083,12,0,0,0
242,14,0,0,1,3,0,4,0,0,0,11,0,3,0,0,0,0,0,4,1,1,214,13,1,0,0
38,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2030,1,1,0,0
36,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1744,0,1,0,0
39,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,4701,1,3,0,0
55,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1315,31,1,0,0
81,3,1,0,0,0,0,0,2,0,0,6,0,1,0,0,0,0,0,0,0,0,1643,49,1,0,1
20,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3135,0,1,0,0
54,2,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,1,0,0,1113,16,1,0,0
81,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,1,5091,55,1,0,0
38,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,4285,1,1,0,0
45,2,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,4635,20,1,0,1
94,2,0,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,1,0,0,1,7848,59,1,0,0
52,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,713,28,1,0,0
79,2,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,721,59,1,0,1
35,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3237,1,3,1,0
40,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1522,1,1,0,0
37,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,1077,10,1,0,0
33,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,5913,4,1,0,0
22,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,6452,1,1,0,0
16,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2026,5,0,0,0
57,2,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,1,0,0,0,1,4016,29,0,0,0
123,2,2,0,0,0,0,0,3,0,0,7,0,3,0,0,0,0,0,1,0,1,2714,85,1,1,1
114,2,11,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,5314,88,1,0,1
77,5,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,0,1,45,56,2,1,1
32,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,609,1,1,1,0
27,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,7799,1,1,0,0
72,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3362,34,1,0,1
35,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,289,1,1,0,0
83,3,0,0,1,1,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,1,3283,4,2,1,0
40,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,5577,12,1,0,0
29,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,4529,1,1,0,0
36,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,1,4680,13,1,0,0
42,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1305,21,1,0,0
