length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,length_words_raw,char_repeat,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,ratio_nullHyperlinks,nb_extCSS,ratio_extRedirection,ratio_intMedia,ratio_extMedia,popup_window,safe_anchor,onmouseover,right_clic,empty_title,status
36,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.222222222,0.32,0,0,0,0,1,2,0,0,3,2,10,3,11,11,3,8.0,10.5,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
42,16,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,4,1,12,3,12,12,7,6.5,12.0,4.666666667,0,0,0,0,0,0,0,3,0.119047619,0.0,100.0,0,2.43902439,0,0,0,1
64,43,1,5,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.372093023,0,0,0,0,1,3,0,1,9,2,1,2,14,14,5,4.888888889,5.666666667,3.333333333,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
51,18,0,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.039215686,0.111111111,0,0,0,0,0,3,0,0,6,3,3,4,10,10,7,5.5,6.5,5.0,0,0,0,0,0,0,0,1,0.181818182,100.0,0.0,0,27.27272727,0,0,0,0
44,17,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,1,5,4,3,3,9,9,9,5.6,6.0,5.333333333,0,0,0,0,0,0,0,1,0.076923077,90.0,10.0,0,80.64516129,0,0,0,0
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,1,7,0,8,8,0,7.5,7.5,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,0,2,0.357142857,0.0,100.0,0,73.91304348,0,0,0,0
76,25,0,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.078947368,0.0,0,0,0,0,0,2,0,0,9,2,3,2,17,17,11,6.222222222,10.0,5.1428571430000005,0,0,0,0,0,0,0,0,0.5,75.0,25.0,0,10.0,0,0,0,1
34,17,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,4,3,3,3,9,9,4,4.75,6.0,3.5,0,0,0,0,0,0,0,0,0.25,100.0,0.0,0,20.0,0,0,0,0
27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,0,1,0.222222222,33.33333333,66.66666667,0,94.44444444,0,0,0,0
43,13,1,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.23255814,0.7692307690000001,0,0,1,1,1,3,0,0,12,0,2,2,7,3,7,3.25,2.5,3.625,0,0,0,0,0,2,0,0,1.0,100.0,0.0,0,0.0,0,0,0,1
34,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,3,0,3,10,10,6,10,6.333333333,4.5,10.0,0,1,0,0,0,0,0,1,0.0,100.0,0.0,0,92.85714286,0,0,0,0
48,16,1,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.229166667,0.0,0,0,0,0,0,2,0,0,5,1,3,4,12,8,12,6.4,5.5,7.0,0,1,0,0,0,0,0,3,0.043478261,0.0,0.0,0,0.0,0,0,0,1
23,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,1,2,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,0,2,0.068965517,0.0,100.0,0,69.56521739,0,0,0,0
18,10,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,0,1,0.428571429,100.0,0.0,0,55.55555556,0,0,0,0
89,12,0,3,5,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.04494382,0.0,0,0,0,0,0,3,0,0,14,4,3,2,9,4,9,4.6428571430000005,3.5,4.833333333,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,0
39,30,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,4,3,3,0,9,9,0,5.75,5.75,0.0,0,0,0,0,0,0,0,0,0.6,50.0,50.0,0,80.0,0,0,0,0
404,11,1,2,1,0,2,0,0,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.123762376,0.0,0,0,0,0,0,2,1,0,11,6,7,3,301,7,301,34.72727273,7.0,37.5,7,0,0,0,0,0,0,0,0.125,100.0,0.0,0,50.0,0,0,0,1
38,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.078947368,0.103448276,0,0,0,0,0,2,0,0,2,4,11,0,13,13,0,12.0,12.0,0.0,0,0,0,0,0,0,0,0,0.034090909,90.0,10.0,0,6.666666667,0,0,0,1
60,18,0,3,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.1,0.0,0,0,0,0,0,3,0,1,9,1,5,2,9,8,9,4.555555556,6.5,4.0,0,1,0,0,0,0,0,2,0.285714286,0.0,100.0,0,0.0,0,0,0,1
58,29,0,1,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,6,1,9,2,16,16,8,7.166666667,12.5,4.5,2,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
94,14,1,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.223404255,0.0,0,0,0,0,0,2,0,0,6,4,8,4,32,8,32,12.5,8.0,13.4,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
34,27,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,3,0,6,0,8,8,0,7.0,7.0,0.0,0,1,0,0,0,0,0,2,0.2,20.0,80.0,0,75.0,0,0,0,0
18,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,6,0,6,6,0,6.0,6.0,0.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,0
28,19,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,16,0,16,16,0,16.0,16.0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,100.0,0,0,0,0
64,36,0,2,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,7,0,6,2,18,18,6,6.571428571,10.0,4.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,0.0,0,0,0,1
61,21,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,6,2,5,4,12,11,12,7.5,8.0,7.25,0,0,0,0,0,0,0,2,0.145833333,64.0,36.0,0,9.523809524,0,0,0,0
43,15,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.046511628,0.0,0,0,0,0,0,2,0,0,5,3,3,1,11,7,11,5.4,5.0,5.666666667,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0
70,29,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.257142857,0.0,0,0,0,0,0,2,0,0,3,5,11,32,32,13,32,18.66666667,12.0,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
328,38,1,3,9,0,1,4,0,5,4,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0.256097561,0.0,0,0,0,0,0,3,1,1,32,5,2,1,43,20,43,8.84375,10.66666667,8.655172413999999,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
64,23,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,2,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,7,5,3,3,16,16,10,6.857142857,9.5,5.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
150,22,1,2,0,0,0,0,0,1,1,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.113333333,0.0,0,0,0,0,0,2,0,0,11,3,18,3,32,18,32,11.72727273,18.0,11.1,3,0,0,0,0,0,0,7,0.230769231,100.0,0.0,0,64.28571429,0,0,0,1
36,28,1,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.25,0.321428571,0,0,0,0,0,3,0,0,4,1,1,0,10,10,0,5.5,5.5,0.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
49,18,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.06122449,0.0,0,0,0,0,0,1,1,0,3,3,4,22,22,9,22,11.66666667,6.5,22.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,75.0,0,1,0,1
122,20,1,2,0,0,1,2,0,3,2,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0.114754098,0.0,0,0,1,0,0,2,0,0,13,2,6,1,25,10,25,7.538461538,8.0,7.454545455,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,100.0,0,0,0,1
43,18,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,5,4,3,3,10,10,8,5.6,6.5,5.0,0,0,0,0,0,0,0,1,0.0,0.0,100.0,0,100.0,0,0,0,1
157,15,1,3,0,0,1,1,0,3,2,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.191082803,0.0,0,0,0,0,0,3,0,0,13,2,12,1,75,12,75,10.23076923,12.0,10.08333333,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
69,14,0,2,5,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,10,3,3,2,9,6,9,4.9,4.5,5.0,0,0,0,0,0,0,0,2,0.086956522,100.0,0.0,0,0.0,0,0,0,0
19,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,0,0,2,0.1363636359999999,0.0,0.0,0,33.33333333,0,0,0,0
26,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,2,0,0,3,3,3,2,7,7,2,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0.2,100.0,0.0,0,50.0,0,0,0,0
43,18,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,4,1,14,4,14,14,5,6.75,14.0,4.333333333,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
144,32,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.055555556,0.0,0,0,0,0,0,3,1,0,7,4,4,4,87,11,87,18.14285714,8.666666667000001,25.25,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0,0.0,0,0,1,1
67,21,0,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.014925373,0.047619048,0,0,0,0,0,3,1,0,8,0,8,2,10,8,10,6.125,8.0,5.5,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
37,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.054054054,0.068965517,0,0,0,0,0,2,0,0,2,1,6,0,18,18,0,12.0,12.0,0.0,1,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
127,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.149606299,0.0,0,0,0,1,0,3,1,0,13,4,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
38,17,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,4,0,10,2,10,10,5,5.0,10.0,3.333333333,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0,100.0,0,0,0,1
26,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,2,0,9,3,9,9,3,6.0,9.0,3.0,0,0,0,0,0,0,0,0,0.090909091,50.0,50.0,0,16.66666667,0,0,0,1
239,26,1,3,0,0,1,2,0,3,2,0,8,5,0,1,0,2,0,0,0,0,0,0,0,0.230125523,0.0,0,0,0,0,0,3,0,1,20,12,10,1,34,11,34,10.3,10.5,10.27777778,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,100.0,0,0,0,1
70,19,0,3,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,8,6,3,2,11,8,11,6.125,5.5,6.333333333,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,71.42857143,0,0,0,0
28,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,3,0,5,4,6,6,4,5.0,5.5,4.0,0,0,0,0,0,0,0,1,0.0,100.0,0.0,0,0.0,0,0,0,1
120,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.125,0.0,0,0,0,1,0,3,0,0,12,5,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
50,16,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,5,2,13,3,13,13,8,7.2,13.0,5.75,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0,0.0,0,0,0,1
70,12,0,5,0,0,2,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.114285714,0.0,0,0,0,0,0,3,0,0,12,1,7,1,12,7,12,3.833333333,7.0,3.545454545,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
30,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,3,3,3,0,7,7,0,5.333333333,5.333333333,0.0,0,0,0,0,0,0,0,0,0.292682927,0.0,100.0,0,94.59459459,0,0,0,0
49,27,0,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,6,1,6,2,8,8,7,5.5,7.0,4.0,0,0,0,0,0,0,0,1,0.06,0.0,100.0,0,63.63636364,0,0,0,0
22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.045454545,0.076923077,0,0,0,0,0,2,0,0,2,0,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
71,19,0,3,5,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,10,0,4,1,10,10,8,5.1,7.0,4.625,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,0
39,31,0,6,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.025641026,0.032258065,0,0,0,0,0,3,1,0,7,1,1,0,8,8,0,3.142857143,3.142857143,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,100.0,0,0,0,1
79,16,0,3,0,0,1,2,0,3,0,0,1,5,0,1,0,0,0,1,1,0,0,0,1,0.088607595,0.0,0,0,0,0,0,3,0,0,11,4,3,1,8,5,8,4.909090909,4.0,5.1111111110000005,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0,0.0,0,0,0,0
26,17,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,13,0,13,13,0,13.0,13.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
334,38,1,3,9,0,1,4,0,5,4,0,3,9,0,3,0,0,0,0,0,0,0,0,0,0.251497006,0.0,0,0,0,0,0,3,1,1,34,5,2,1,43,20,43,8.382352941,10.66666667,8.161290323,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,1
56,17,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.035714286,0.0,0,0,0,0,0,3,0,0,7,1,6,2,9,6,9,5.571428571,6.0,5.4,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0
44,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,3,4,3,11,17,17,11,10.33333333,10.0,11.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,53.33333333,0,0,0,0
35,10,0,1,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,4,1,7,3,8,7,8,5.5,7.0,5.0,0,0,0,0,0,2,0,1,0.070175439,98.0,2.0,0,5.555555556,0,0,0,1
40,20,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,4,3,3,3,12,12,7,6.25,7.5,5.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,72.72727273,0,0,0,0
47,17,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,6,4,3,3,10,10,6,5.333333333,6.5,4.75,0,0,0,0,0,0,0,0,0.125,40.0,60.0,0,0.0,0,0,0,0
37,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.027027027,0.034482759,0,0,0,0,0,2,0,0,2,2,11,0,13,13,0,12.0,12.0,0.0,0,0,0,0,0,0,0,1,0.0,100.0,0.0,0,66.66666667,0,0,0,0
68,16,0,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,1,0,0,2,1,0,8,1,5,4,9,6,9,6.25,5.5,6.5,0,0,0,0,0,0,0,0,0.285714286,0.0,0.0,0,50.0,0,0,0,0
21,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,1,0,9,0,9,9,0,9.0,9.0,0.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
39,14,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,3,3,3,16,16,6,16,8.333333332999999,4.5,16.0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,0.0,0,0,0,0
87,33,0,4,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.068965517,0.0,0,0,0,1,0,3,0,0,11,4,5,2,13,13,12,5.909090909,9.0,4.75,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,0
143,30,0,3,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.055944056,0.0,0,0,0,0,0,3,0,0,6,3,11,4,87,14,87,21.0,12.5,25.25,0,0,0,0,0,0,0,0,0.0,0.0,100.0,0,0.0,0,0,1,1
70,49,1,5,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.242857143,0.346938776,0,0,0,0,1,3,0,1,9,2,1,2,14,14,5,5.555555556,6.666666667,3.333333333,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
44,22,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,4,1,18,3,18,18,4,7.25,18.0,3.666666667,0,0,0,0,0,0,0,1,0.0,100.0,0.0,0,0.0,0,0,0,1
25,17,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0,50.0,0,0,0,0
103,16,0,2,2,0,0,0,0,0,2,0,0,10,0,1,0,0,0,0,1,0,0,0,1,0.048543689,0.0,0,0,0,0,0,2,1,0,13,6,2,3,10,5,10,6.076923077000001,3.333333333,6.9,2,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
118,42,1,4,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.169491525,0.0,0,0,0,1,0,3,0,0,12,5,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
52,24,0,2,1,0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0,1,0.038461538,0.0,0,0,0,0,0,2,1,1,6,0,9,2,10,10,8,5.833333333,9.5,4.0,0,0,0,0,0,0,0,5,0.436363636,0.0,100.0,0,41.50943396,0,0,0,0
32,23,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,3,3,3,0,8,8,0,5.666666667,5.666666667,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,1
26,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,0,5,0.0,85.71428571,14.28571429,0,25.0,0,0,0,0
149,33,0,5,0,0,1,0,0,1,0,0,2,3,0,1,0,0,0,2,0,0,0,0,1,0.120805369,0.0,0,0,0,0,0,3,0,1,9,5,1,4,67,16,67,14.33333333,6.5,20.6,0,0,0,0,0,0,0,1,0.0,33.33333333,66.66666667,0,100.0,0,0,0,1
100,22,0,3,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,10,3,3,3,14,14,12,8.0,8.5,7.875,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,0
56,15,0,4,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.017857143,0.066666667,0,0,0,0,0,3,1,0,7,0,4,2,8,4,8,5.285714286,4.0,5.8,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1
59,31,1,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.169491525,0.322580645,0,0,0,0,0,3,0,1,6,1,1,4,15,14,15,7.166666667,6.0,9.5,0,0,0,0,0,0,0,1,0.176470588,20.0,80.0,0,25.0,0,0,0,1
28,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,0,1,0.4166666670000001,75.0,25.0,0,15.0,0,0,0,0
29,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,3,3,3,0,7,7,0,5.333333333,5.333333333,0.0,0,0,0,0,0,0,0,0,0.25,93.75,6.25,0,88.88888889,0,0,0,0
40,16,0,2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,0,0,0,2,0,0,5,1,2,4,9,9,5,4.8,5.5,4.333333333,0,1,0,0,0,0,0,0,0.321428571,100.0,0.0,0,73.8317757,0,0,0,0
45,11,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,5,2,7,3,10,7,10,5.8,7.0,5.5,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
70,10,0,3,0,0,1,0,0,0,1,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.042857143,0.0,0,0,0,0,0,3,0,0,11,4,3,1,8,3,8,4.545454545,3.0,4.888888889,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0,100.0,0,0,0,1
36,10,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,4,3,6,2,8,6,8,5.0,6.0,4.666666667,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,0,0,1
119,14,1,1,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.487394958,0.142857143,0,0,0,0,0,1,1,0,7,13,3,3,49,6,49,14.57142857,4.5,18.6,1,0,0,0,0,0,0,0,0.0,100.0,0.0,0,100.0,0,0,0,1
38,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,2,3,3,0,22,22,0,12.5,12.5,0.0,0,0,0,0,0,0,0,21,0.063694268,0.0,100.0,0,64.70588235,0,0,0,0
